REGION,MARKET,BRM,BLDIMAGE,BRANDDIFFERENTIATOR,BRANDFAMILY,BRANDONMARKET,BRANDSUBFAMILY,BRANDSUBFAMILYGROUP,BRANDSUBFAMILYGROUPING,BRANDSUBFAMILYLINE,CHARINDICATOR,BRMID,INDICATOR,RTYPE,INTERNATIONALINDICATOR,ISREPLACEMENT,ISSTRATEGIC,ITEMSHAPE,ITEMSCODE,LATESTPERIODINDEX,LEN,LENCATEGORY,PRICECLASS,LOCALCLASS,MARKETEDBRAND,MINDICATOR,NCON,NPLLAUNCHDATE,NPLLAUNCHYEAR,PCKT,PRICECLASSON,TCLASS,RETAILPACKPRICE,SPECIALFLAVOR,TRCONTE,THICATEGORY,TIPCOLOR,TRACKINGSTATUS,Market_Share
REGION3,MARKET17,BRM813,BLDIMAGE2,BRANDDIFFERENTIATOR515,BRANDFAMILY45,BRANDONMARKET813,BRANDSUBFAMILY96,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING96,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60071192,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND813,MINDICATOR2,0.4,201404,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON4,TCLASS3,3.1,SPECIALFLAVOR7,4,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.0009983307044
REGION3,MARKET17,BRM1041,BLDIMAGE2,BRANDDIFFERENTIATOR163,BRANDFAMILY61,BRANDONMARKET1041,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60077292,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND1041,MINDICATOR2,0.6,201404,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON2,TCLASS2,1.8,SPECIALFLAVOR7,8,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.001725568065
REGION3,MARKET17,BRM1045,BLDIMAGE2,BRANDDIFFERENTIATOR217,BRANDFAMILY61,BRANDONMARKET1045,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60081243,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS3,MARKETEDBRAND1045,MINDICATOR2,0.8,201506,NPLLAUNCHYEAR8,PCKT11,PRICECLASSON3,TCLASS1,2.76,NA,10,THICATEGORY4,NA,TRACKINGSTATUS1,0.000621477745
REGION3,MARKET18,BRM817,BLDIMAGE2,BRANDDIFFERENTIATOR574,BRANDFAMILY45,BRANDONMARKET817,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60118537,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC2,NA,20,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND817,MINDICATOR2,0,201501,NPLLAUNCHYEAR8,PCKT11,PRICECLASSON2,TCLASS2,6.7,NA,0,THICATEGORY3,NA,TRACKINGSTATUS1,0.0337088458
REGION3,MARKET21,BRM705,BLDIMAGE2,BRANDDIFFERENTIATOR273,BRANDFAMILY45,BRANDONMARKET705,BRANDSUBFAMILY85,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING85,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60038038,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND705,MINDICATOR2,0.6,201108,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS2,5.2,SPECIALFLAVOR7,8,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.01128397901
REGION3,MARKET21,BRM775,BLDIMAGE2,BRANDDIFFERENTIATOR382,BRANDFAMILY45,BRANDONMARKET775,BRANDSUBFAMILY89,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING89,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60064368,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND775,MINDICATOR2,0.6,201307,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS2,5.25,SPECIALFLAVOR7,7,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.002806112196
REGION3,MARKET21,BRM800,BLDIMAGE2,BRANDDIFFERENTIATOR473,BRANDFAMILY45,BRANDONMARKET800,BRANDSUBFAMILY45,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING45,BRANDSUBFAMILYLINE45,CHARINDICATOR2,60038037,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND800,MINDICATOR2,0.7,201108,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS1,5.2,SPECIALFLAVOR7,10,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.007872781583
REGION3,MARKET21,BRM1019,BLDIMAGE2,BRANDDIFFERENTIATOR15,BRANDFAMILY61,BRANDONMARKET1019,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60061732,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND1019,MINDICATOR2,0.9,201302,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS1,5.2,SPECIALFLAVOR1,10,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.001020608086
REGION3,MARKET21,BRM1018,BLDIMAGE2,BRANDDIFFERENTIATOR14,BRANDFAMILY61,BRANDONMARKET1018,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60061733,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND1018,MINDICATOR2,0.7,201302,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS2,5.2,SPECIALFLAVOR1,8,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.001061596362
REGION3,MARKET23,BRM167,BLDIMAGE2,BRANDDIFFERENTIATOR183,BRANDFAMILY17,BRANDONMARKET167,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60072381,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS10,MARKETEDBRAND167,MINDICATOR2,0.4,201409,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON5,TCLASS3,20,NA,4,THICATEGORY3,NA,TRACKINGSTATUS2,0.00668363355
REGION3,MARKET23,BRM169,BLDIMAGE2,BRANDDIFFERENTIATOR184,BRANDFAMILY17,BRANDONMARKET169,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60072380,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND169,MINDICATOR2,0.6,201409,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON5,TCLASS2,20,NA,6,THICATEGORY3,NA,TRACKINGSTATUS2,0.006755229256
REGION3,MARKET23,BRM232,BLDIMAGE2,BRANDDIFFERENTIATOR515,BRANDFAMILY17,BRANDONMARKET232,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60099002,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,98,LENCATEGORY1,PRICECLASS5,LOCALCLASS10,MARKETEDBRAND232,MINDICATOR2,0.3,201509,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON2,TCLASS3,21,NA,4,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS1,0.00468436627
REGION3,MARKET23,BRM346,BLDIMAGE2,BRANDDIFFERENTIATOR108,BRANDFAMILY41,BRANDONMARKET346,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR1,50067151,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,83,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND346,MINDICATOR2,0.6,200911,NPLLAUNCHYEAR2,PCKT21,PRICECLASSON3,TCLASS2,18,NA,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.001484679083
REGION3,MARKET23,BRM459,BLDIMAGE2,BRANDDIFFERENTIATOR475,BRANDFAMILY41,BRANDONMARKET459,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR1,50067150,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,83,LENCATEGORY2,PRICECLASS7,LOCALCLASS3,MARKETEDBRAND459,MINDICATOR2,0.8,200911,NPLLAUNCHYEAR2,PCKT21,PRICECLASSON3,TCLASS1,18,NA,10,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.001534399489
REGION3,MARKET23,BRM637,BLDIMAGE2,BRANDDIFFERENTIATOR180,BRANDFAMILY45,BRANDONMARKET637,BRANDSUBFAMILY55,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING55,BRANDSUBFAMILYLINE45,CHARINDICATOR2,60036986,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,83,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND637,MINDICATOR2,0.7,201102,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS2,23,NA,8,THICATEGORY3,TIPCOLOR1,TRACKINGSTATUS2,0.002715554916
REGION3,MARKET23,BRM667,BLDIMAGE2,BRANDDIFFERENTIATOR242,BRANDFAMILY45,BRANDONMARKET667,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR1,50061255,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND667,MINDICATOR2,0.5,200905,NPLLAUNCHYEAR2,PCKT27,PRICECLASSON4,TCLASS2,25,NA,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.004098064617
REGION3,MARKET23,BRM709,BLDIMAGE2,BRANDDIFFERENTIATOR274,BRANDFAMILY45,BRANDONMARKET709,BRANDSUBFAMILY85,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING85,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60053738,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND709,MINDICATOR2,0.6,201205,NPLLAUNCHYEAR5,PCKT11,PRICECLASSON4,TCLASS2,26,NA,8,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.0006828695136
REGION3,MARKET23,BRM737,BLDIMAGE2,BRANDDIFFERENTIATOR286,BRANDFAMILY45,BRANDONMARKET737,BRANDSUBFAMILY98,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING98,BRANDSUBFAMILYLINE50,CHARINDICATOR2,50067184,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,83,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND737,MINDICATOR2,0.5,201102,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS2,24,NA,6,THICATEGORY3,TIPCOLOR1,TRACKINGSTATUS2,0.003272739343
REGION3,MARKET23,BRM766,BLDIMAGE2,BRANDDIFFERENTIATOR334,BRANDFAMILY45,BRANDONMARKET766,BRANDSUBFAMILY86,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING86,BRANDSUBFAMILYLINE49,CHARINDICATOR2,50053975,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND766,MINDICATOR2,0.6,200802,NPLLAUNCHYEAR1,PCKT11,PRICECLASSON3,TCLASS2,20,NA,8,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.003491189667
REGION3,MARKET23,BRM800,BLDIMAGE2,BRANDDIFFERENTIATOR473,BRANDFAMILY45,BRANDONMARKET800,BRANDSUBFAMILY45,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING45,BRANDSUBFAMILYLINE45,CHARINDICATOR2,60053739,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND800,MINDICATOR2,0.7,201205,NPLLAUNCHYEAR5,PCKT11,PRICECLASSON4,TCLASS1,25,NA,10,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.001687480188
REGION3,MARKET23,BRM820,BLDIMAGE2,BRANDDIFFERENTIATOR580,BRANDFAMILY45,BRANDONMARKET820,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR1,60072066,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND820,MINDICATOR2,0.4,201308,NPLLAUNCHYEAR6,PCKT21,PRICECLASSON4,TCLASS3,23,NA,4,THICATEGORY3,TIPCOLOR7,TRACKINGSTATUS2,0.004415978101
REGION3,MARKET23,BRM879,BLDIMAGE2,BRANDDIFFERENTIATOR53,BRANDFAMILY50,BRANDONMARKET879,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR1,50066214,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,83,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND879,MINDICATOR2,0.5,200906,NPLLAUNCHYEAR2,PCKT21,PRICECLASSON3,TCLASS2,23,NA,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.00319225955
REGION3,MARKET23,BRM881,BLDIMAGE2,BRANDDIFFERENTIATOR55,BRANDFAMILY50,BRANDONMARKET881,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR1,50066232,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND881,MINDICATOR2,0.7,200906,NPLLAUNCHYEAR2,PCKT21,PRICECLASSON3,TCLASS2,20,NA,8,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.003992921536
REGION3,MARKET23,BRM884,BLDIMAGE2,BRANDDIFFERENTIATOR57,BRANDFAMILY50,BRANDONMARKET884,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60080364,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND884,MINDICATOR2,0.5,201503,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON5,TCLASS2,20,NA,7,THICATEGORY4,NA,TRACKINGSTATUS1,0.005359424496
REGION3,MARKET23,BRM885,BLDIMAGE2,BRANDDIFFERENTIATOR57,BRANDFAMILY50,BRANDONMARKET885,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60080362,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND885,MINDICATOR2,0.5,201503,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON5,TCLASS2,20,NA,7,THICATEGORY4,NA,TRACKINGSTATUS1,0.003333529045
REGION3,MARKET23,BRM888,BLDIMAGE2,BRANDDIFFERENTIATOR60,BRANDFAMILY50,BRANDONMARKET888,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60080365,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS19,LOCALCLASS3,MARKETEDBRAND888,MINDICATOR2,0.7,201503,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON5,TCLASS1,20,NA,9,THICATEGORY4,NA,TRACKINGSTATUS1,0.003802957483
REGION3,MARKET23,BRM889,BLDIMAGE2,BRANDDIFFERENTIATOR60,BRANDFAMILY50,BRANDONMARKET889,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60080363,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS3,MARKETEDBRAND889,MINDICATOR2,0.7,201503,NPLLAUNCHYEAR8,PCKT21,PRICECLASSON5,TCLASS1,20,NA,9,THICATEGORY4,NA,TRACKINGSTATUS1,0.001833538831
REGION3,MARKET23,BRM998,BLDIMAGE2,BRANDDIFFERENTIATOR98,BRANDFAMILY57,BRANDONMARKET998,BRANDSUBFAMILY116,BRANDSUBFAMILYGROUP61,BRANDSUBFAMILYGROUPING116,BRANDSUBFAMILYLINE64,CHARINDICATOR2,50076950,INDICATOR1,NA,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,98,LENCATEGORY1,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND998,MINDICATOR2,0.5,201011,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON2,TCLASS2,17,NA,7,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.007837710868
REGION3,MARKET23,BRM999,BLDIMAGE2,BRANDDIFFERENTIATOR467,BRANDFAMILY57,BRANDONMARKET999,BRANDSUBFAMILY116,BRANDSUBFAMILYGROUP61,BRANDSUBFAMILYGROUPING116,BRANDSUBFAMILYLINE64,CHARINDICATOR2,50076951,INDICATOR1,NA,INTERNATIONALINDICATOR2,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,98,LENCATEGORY1,PRICECLASS5,LOCALCLASS3,MARKETEDBRAND999,MINDICATOR2,0.7,201011,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON2,TCLASS1,17,NA,10,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.00574653703
REGION3,MARKET23,BRM1015,BLDIMAGE2,BRANDDIFFERENTIATOR8,BRANDFAMILY61,BRANDONMARKET1015,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,50067175,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,97,LENCATEGORY1,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND1015,MINDICATOR2,0.4,201005,NPLLAUNCHYEAR3,PCKT21,PRICECLASSON3,TCLASS3,22,NA,4,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.001947067297
REGION3,MARKET23,BRM1020,BLDIMAGE2,BRANDDIFFERENTIATOR22,BRANDFAMILY61,BRANDONMARKET1020,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,50067174,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,97,LENCATEGORY1,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND1020,MINDICATOR2,0.5,201005,NPLLAUNCHYEAR3,PCKT21,PRICECLASSON3,TCLASS2,21,NA,6,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.001276687636
REGION3,MARKET23,BRM1079,BLDIMAGE2,BRANDDIFFERENTIATOR467,BRANDFAMILY61,BRANDONMARKET1079,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60049729,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS7,LOCALCLASS3,MARKETEDBRAND1079,MINDICATOR2,0.6,201201,NPLLAUNCHYEAR5,PCKT21,PRICECLASSON3,TCLASS1,22,NA,8,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.0009542716845
REGION3,MARKET23,BRM1168,BLDIMAGE2,BRANDDIFFERENTIATOR7,BRANDFAMILY74,BRANDONMARKET1168,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50061256,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND1168,MINDICATOR2,0.5,200902,NPLLAUNCHYEAR2,PCKT14,PRICECLASSON4,TCLASS2,27,NA,6,THICATEGORY5,TIPCOLOR5,TRACKINGSTATUS2,0.0003336435528
REGION3,MARKET23,BRM1170,BLDIMAGE2,BRANDDIFFERENTIATOR30,BRANDFAMILY74,BRANDONMARKET1170,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50061257,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND1170,MINDICATOR2,0.5,200902,NPLLAUNCHYEAR2,PCKT14,PRICECLASSON4,TCLASS2,27,NA,6,THICATEGORY5,TIPCOLOR5,TRACKINGSTATUS2,0.0004128739431
REGION3,MARKET24,BRM339,BLDIMAGE2,BRANDDIFFERENTIATOR108,BRANDFAMILY41,BRANDONMARKET339,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60071179,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND339,MINDICATOR2,0.7,201310,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON2,TCLASS2,3.6,NA,8,THICATEGORY4,NA,TRACKINGSTATUS2,0.009900040288
REGION3,MARKET24,BRM344,BLDIMAGE2,BRANDDIFFERENTIATOR108,BRANDFAMILY41,BRANDONMARKET344,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,50077214,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,25,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND344,MINDICATOR2,0,201103,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON2,TCLASS2,4.2,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.02247041237
REGION3,MARKET24,BRM347,BLDIMAGE2,BRANDDIFFERENTIATOR108,BRANDFAMILY41,BRANDONMARKET347,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60041283,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND347,MINDICATOR2,0,201110,NPLLAUNCHYEAR4,PCKT28,PRICECLASSON2,TCLASS2,3.5,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.002741714378
REGION3,MARKET24,BRM441,BLDIMAGE2,BRANDDIFFERENTIATOR422,BRANDFAMILY41,BRANDONMARKET441,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60052656,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,25,12,0,LENCATEGORY2,PRICECLASS5,LOCALCLASS10,MARKETEDBRAND441,MINDICATOR2,4,201202,NPLLAUNCHYEAR5,PCKT11,PRICECLASSON2,TCLASS3,4.2,SPECIALFLAVOR7,0.4,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.002611664086
